"Expert","Biodiversity","Estimate","Scenario","Value"
"3","Freshwater
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"3","Freshwater
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"3","Freshwater
Birds
Herbivore/granivore","LOWEST","Action",NA
"3","Freshwater
Birds
Herbivore/granivore","HIGHEST","Action",NA
"3","Freshwater
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"3","Freshwater
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"3","Freshwater
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"3","Freshwater
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"3","Freshwater
Mammals
Herbivore","LOWEST","Action",NA
"3","Freshwater
Mammals
Herbivore","HIGHEST","Action",NA
"3","Freshwater
Mammals
Herbivore","BEST GUESS","Action",NA
"3","Freshwater
Vascular plants
Herbaceous","LOWEST","Action",NA
"3","Freshwater
Vascular plants
Herbaceous","HIGHEST","Action",NA
"3","Freshwater
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"3","Freshwater
Vascular plants
Woody","LOWEST","Action",NA
"3","Freshwater
Vascular plants
Woody","HIGHEST","Action",NA
"3","Freshwater
Vascular plants
Woody","BEST GUESS","Action",NA
"3","Wetland
Fish
Large predators","LOWEST","Action",NA
"3","Wetland
Fish
Large predators","HIGHEST","Action",NA
"3","Wetland
Fish
Large predators","BEST GUESS","Action",NA
"3","Wetland
Fish
Small-medium predators","LOWEST","Action",NA
"3","Wetland
Fish
Small-medium predators","HIGHEST","Action",NA
"3","Wetland
Fish
Small-medium predators","BEST GUESS","Action",NA
"3","Wetland
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"3","Wetland
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"3","Wetland
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"3","Wetland
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"3","Wetland
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"3","Wetland
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"3","Wetland
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"3","Wetland
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"3","Wetland
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"3","Wetland
Birds
Carnivore","LOWEST","Action",NA
"3","Wetland
Birds
Carnivore","HIGHEST","Action",NA
"3","Wetland
Birds
Carnivore","BEST GUESS","Action",NA
"3","Wetland
Birds
Omnivore","LOWEST","Action",NA
"3","Wetland
Birds
Omnivore","HIGHEST","Action",NA
"3","Wetland
Birds
Omnivore","BEST GUESS","Action",NA
"3","Wetland
Birds
Insectivore/invertivore","LOWEST","Action",NA
"3","Wetland
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"3","Wetland
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"3","Wetland
Birds
Herbivore/granivore","LOWEST","Action",NA
"3","Wetland
Birds
Herbivore/granivore","HIGHEST","Action",NA
"3","Wetland
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"3","Wetland
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"3","Wetland
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"3","Wetland
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"3","Wetland
Mammals
Herbivore","LOWEST","Action",NA
"3","Wetland
Mammals
Herbivore","HIGHEST","Action",NA
"3","Wetland
Mammals
Herbivore","BEST GUESS","Action",NA
"3","Wetland
Vascular plants
Herbaceous","LOWEST","Action",NA
"3","Wetland
Vascular plants
Herbaceous","HIGHEST","Action",NA
"3","Wetland
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"3","Wetland
Vascular plants
Woody","LOWEST","Action",NA
"3","Wetland
Vascular plants
Woody","HIGHEST","Action",NA
"3","Wetland
Vascular plants
Woody","BEST GUESS","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"3","Coniferous Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"3","Coniferous Forest
Birds
Carnivore","LOWEST","Action",NA
"3","Coniferous Forest
Birds
Carnivore","HIGHEST","Action",NA
"3","Coniferous Forest
Birds
Carnivore","BEST GUESS","Action",NA
"3","Coniferous Forest
Birds
Omnivore","LOWEST","Action",NA
"3","Coniferous Forest
Birds
Omnivore","HIGHEST","Action",NA
"3","Coniferous Forest
Birds
Omnivore","BEST GUESS","Action",NA
"3","Coniferous Forest
Birds
Insectivore/invertivore","LOWEST","Action",NA
"3","Coniferous Forest
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"3","Coniferous Forest
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"3","Coniferous Forest
Birds
Herbivore/granivore","LOWEST","Action",NA
"3","Coniferous Forest
Birds
Herbivore/granivore","HIGHEST","Action",NA
"3","Coniferous Forest
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"3","Coniferous Forest
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"3","Coniferous Forest
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"3","Coniferous Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"3","Coniferous Forest
Mammals
Herbivore","LOWEST","Action",NA
"3","Coniferous Forest
Mammals
Herbivore","HIGHEST","Action",NA
"3","Coniferous Forest
Mammals
Herbivore","BEST GUESS","Action",NA
"3","Coniferous Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"3","Coniferous Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"3","Coniferous Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"3","Coniferous Forest
Vascular plants
Woody","LOWEST","Action",NA
"3","Coniferous Forest
Vascular plants
Woody","HIGHEST","Action",NA
"3","Coniferous Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"3","Mixed Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"3","Mixed Forest
Birds
Carnivore","LOWEST","Action",NA
"3","Mixed Forest
Birds
Carnivore","HIGHEST","Action",NA
"3","Mixed Forest
Birds
Carnivore","BEST GUESS","Action",NA
"3","Mixed Forest
Birds
Omnivore","LOWEST","Action",NA
"3","Mixed Forest
Birds
Omnivore","HIGHEST","Action",NA
"3","Mixed Forest
Birds
Omnivore","BEST GUESS","Action",NA
"3","Mixed Forest
Birds
Insectivore/invertivore","LOWEST","Action",NA
"3","Mixed Forest
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"3","Mixed Forest
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"3","Mixed Forest
Birds
Herbivore/granivore","LOWEST","Action",NA
"3","Mixed Forest
Birds
Herbivore/granivore","HIGHEST","Action",NA
"3","Mixed Forest
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"3","Mixed Forest
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"3","Mixed Forest
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"3","Mixed Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"3","Mixed Forest
Mammals
Herbivore","LOWEST","Action",NA
"3","Mixed Forest
Mammals
Herbivore","HIGHEST","Action",NA
"3","Mixed Forest
Mammals
Herbivore","BEST GUESS","Action",NA
"3","Mixed Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"3","Mixed Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"3","Mixed Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"3","Mixed Forest
Vascular plants
Woody","LOWEST","Action",NA
"3","Mixed Forest
Vascular plants
Woody","HIGHEST","Action",NA
"3","Mixed Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"4","Freshwater
Fish
Large predators","LOWEST","Action","50"
"4","Freshwater
Fish
Large predators","HIGHEST","Action","85"
"4","Freshwater
Fish
Large predators","BEST GUESS","Action","75"
"4","Freshwater
Fish
Small-medium predators","LOWEST","Action","B"
"4","Freshwater
Fish
Small-medium predators","HIGHEST","Action","B"
"4","Freshwater
Fish
Small-medium predators","BEST GUESS","Action","B"
"4","Freshwater
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"4","Freshwater
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"4","Freshwater
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"4","Freshwater
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"4","Freshwater
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"4","Freshwater
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"4","Freshwater
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"4","Freshwater
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"4","Freshwater
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"4","Freshwater
Birds
Carnivore","LOWEST","Action",NA
"4","Freshwater
Birds
Carnivore","HIGHEST","Action",NA
"4","Freshwater
Birds
Carnivore","BEST GUESS","Action",NA
"4","Freshwater
Birds
Omnivore","LOWEST","Action",NA
"4","Freshwater
Birds
Omnivore","HIGHEST","Action",NA
"4","Freshwater
Birds
Omnivore","BEST GUESS","Action",NA
"4","Freshwater
Birds
Insectivore/invertivore","LOWEST","Action",NA
"4","Freshwater
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"4","Freshwater
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"4","Freshwater
Birds
Herbivore/granivore","LOWEST","Action",NA
"4","Freshwater
Birds
Herbivore/granivore","HIGHEST","Action",NA
"4","Freshwater
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"4","Freshwater
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"4","Freshwater
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"4","Freshwater
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"4","Freshwater
Mammals
Herbivore","LOWEST","Action",NA
"4","Freshwater
Mammals
Herbivore","HIGHEST","Action",NA
"4","Freshwater
Mammals
Herbivore","BEST GUESS","Action",NA
"4","Freshwater
Vascular plants
Herbaceous","LOWEST","Action",NA
"4","Freshwater
Vascular plants
Herbaceous","HIGHEST","Action",NA
"4","Freshwater
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"4","Freshwater
Vascular plants
Woody","LOWEST","Action",NA
"4","Freshwater
Vascular plants
Woody","HIGHEST","Action",NA
"4","Freshwater
Vascular plants
Woody","BEST GUESS","Action",NA
"4","Wetland
Fish
Large predators","LOWEST","Action","50"
"4","Wetland
Fish
Large predators","HIGHEST","Action","85"
"4","Wetland
Fish
Large predators","BEST GUESS","Action","75"
"4","Wetland
Fish
Small-medium predators","LOWEST","Action","B"
"4","Wetland
Fish
Small-medium predators","HIGHEST","Action","B"
"4","Wetland
Fish
Small-medium predators","BEST GUESS","Action","B"
"4","Wetland
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"4","Wetland
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"4","Wetland
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"4","Wetland
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"4","Wetland
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"4","Wetland
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"4","Wetland
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"4","Wetland
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"4","Wetland
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"4","Wetland
Birds
Carnivore","LOWEST","Action",NA
"4","Wetland
Birds
Carnivore","HIGHEST","Action",NA
"4","Wetland
Birds
Carnivore","BEST GUESS","Action",NA
"4","Wetland
Birds
Omnivore","LOWEST","Action",NA
"4","Wetland
Birds
Omnivore","HIGHEST","Action",NA
"4","Wetland
Birds
Omnivore","BEST GUESS","Action",NA
"4","Wetland
Birds
Insectivore/invertivore","LOWEST","Action",NA
"4","Wetland
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"4","Wetland
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"4","Wetland
Birds
Herbivore/granivore","LOWEST","Action",NA
"4","Wetland
Birds
Herbivore/granivore","HIGHEST","Action",NA
"4","Wetland
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"4","Wetland
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"4","Wetland
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"4","Wetland
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"4","Wetland
Mammals
Herbivore","LOWEST","Action",NA
"4","Wetland
Mammals
Herbivore","HIGHEST","Action",NA
"4","Wetland
Mammals
Herbivore","BEST GUESS","Action",NA
"4","Wetland
Vascular plants
Herbaceous","LOWEST","Action",NA
"4","Wetland
Vascular plants
Herbaceous","HIGHEST","Action",NA
"4","Wetland
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"4","Wetland
Vascular plants
Woody","LOWEST","Action",NA
"4","Wetland
Vascular plants
Woody","HIGHEST","Action",NA
"4","Wetland
Vascular plants
Woody","BEST GUESS","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"4","Coniferous Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"4","Coniferous Forest
Birds
Carnivore","LOWEST","Action",NA
"4","Coniferous Forest
Birds
Carnivore","HIGHEST","Action",NA
"4","Coniferous Forest
Birds
Carnivore","BEST GUESS","Action",NA
"4","Coniferous Forest
Birds
Omnivore","LOWEST","Action",NA
"4","Coniferous Forest
Birds
Omnivore","HIGHEST","Action",NA
"4","Coniferous Forest
Birds
Omnivore","BEST GUESS","Action",NA
"4","Coniferous Forest
Birds
Insectivore/invertivore","LOWEST","Action",NA
"4","Coniferous Forest
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"4","Coniferous Forest
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"4","Coniferous Forest
Birds
Herbivore/granivore","LOWEST","Action",NA
"4","Coniferous Forest
Birds
Herbivore/granivore","HIGHEST","Action",NA
"4","Coniferous Forest
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"4","Coniferous Forest
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"4","Coniferous Forest
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"4","Coniferous Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"4","Coniferous Forest
Mammals
Herbivore","LOWEST","Action",NA
"4","Coniferous Forest
Mammals
Herbivore","HIGHEST","Action",NA
"4","Coniferous Forest
Mammals
Herbivore","BEST GUESS","Action",NA
"4","Coniferous Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"4","Coniferous Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"4","Coniferous Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"4","Coniferous Forest
Vascular plants
Woody","LOWEST","Action",NA
"4","Coniferous Forest
Vascular plants
Woody","HIGHEST","Action",NA
"4","Coniferous Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Snakes and lizards","LOWEST","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Frogs","LOWEST","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Frogs","HIGHEST","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Frogs","BEST GUESS","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Salamanders","LOWEST","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Salamanders","HIGHEST","Action",NA
"4","Mixed Forest
Reptiles and amphibians
Salamanders","BEST GUESS","Action",NA
"4","Mixed Forest
Birds
Carnivore","LOWEST","Action",NA
"4","Mixed Forest
Birds
Carnivore","HIGHEST","Action",NA
"4","Mixed Forest
Birds
Carnivore","BEST GUESS","Action",NA
"4","Mixed Forest
Birds
Omnivore","LOWEST","Action",NA
"4","Mixed Forest
Birds
Omnivore","HIGHEST","Action",NA
"4","Mixed Forest
Birds
Omnivore","BEST GUESS","Action",NA
"4","Mixed Forest
Birds
Insectivore/invertivore","LOWEST","Action",NA
"4","Mixed Forest
Birds
Insectivore/invertivore","HIGHEST","Action",NA
"4","Mixed Forest
Birds
Insectivore/invertivore","BEST GUESS","Action",NA
"4","Mixed Forest
Birds
Herbivore/granivore","LOWEST","Action",NA
"4","Mixed Forest
Birds
Herbivore/granivore","HIGHEST","Action",NA
"4","Mixed Forest
Birds
Herbivore/granivore","BEST GUESS","Action",NA
"4","Mixed Forest
Mammals
Carnivore, omnivore","LOWEST","Action",NA
"4","Mixed Forest
Mammals
Carnivore, omnivore","HIGHEST","Action",NA
"4","Mixed Forest
Mammals
Carnivore, omnivore","BEST GUESS","Action",NA
"4","Mixed Forest
Mammals
Herbivore","LOWEST","Action",NA
"4","Mixed Forest
Mammals
Herbivore","HIGHEST","Action",NA
"4","Mixed Forest
Mammals
Herbivore","BEST GUESS","Action",NA
"4","Mixed Forest
Vascular plants
Herbaceous","LOWEST","Action",NA
"4","Mixed Forest
Vascular plants
Herbaceous","HIGHEST","Action",NA
"4","Mixed Forest
Vascular plants
Herbaceous","BEST GUESS","Action",NA
"4","Mixed Forest
Vascular plants
Woody","LOWEST","Action",NA
"4","Mixed Forest
Vascular plants
Woody","HIGHEST","Action",NA
"4","Mixed Forest
Vascular plants
Woody","BEST GUESS","Action",NA
"5","Freshwater
Fish
Large predators","LOWEST","Action","50"
"5","Freshwater
Fish
Large predators","HIGHEST","Action","100"
"5","Freshwater
Fish
Large predators","BEST GUESS","Action","70"
"5","Freshwater
Fish
Small-medium predators","LOWEST","Action","70"
"5","Freshwater
Fish
Small-medium predators","HIGHEST","Action","100"
"5","Freshwater
Fish
Small-medium predators","BEST GUESS","Action","90"
"5","Freshwater
Reptiles and amphibians
Snakes and lizards","LOWEST","Action","90"
"5","Freshwater
Reptiles and amphibians
Snakes and lizards","HIGHEST","Action","100"
"5","Freshwater
Reptiles and amphibians
Snakes and lizards","BEST GUESS","Action","95"
"5","Freshwater
Reptiles and amphibians
Frogs","LOWEST","Action","90"
"5","Freshwater
Reptiles and amphibians
Frogs","HIGHEST","Action","100"
"5","Freshwater
Reptiles and amphibians
Frogs","BEST GUESS","Action","95"
"5","Freshwater
Reptiles and amphibians
Salamanders","LOWEST","Action","90"
"5","Freshwater
Reptiles and amphibians
Salamanders","HIGHEST","Action","100"
